img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/7014830ccc.jpg,Medal of Honor: European Assault (All Region sales),PS2,Shooter,Electronic Arts,EA Los Angeles,,1.88,0.89,0.09,0.69,0.21,07/06/05,
/games/boxart/full_5088555AmericaFrontccc.jpg,WCW Nitro,PS,Fighting,THQ,Inland Productions,,1.88,1.42,0.03,0.36,0.07,31/01/98,
/games/boxart/4950763ccc.jpg,FIFA 2000,PS,Sports,EA Sports,EA Canada,8.8,1.87,0.22,0.04,1.47,0.14,09/10/99,
/games/boxart/6757339ccc.jpg,High School Musical: Sing It!,PS2,Misc,Disney Interactive Studios,Artificial Mind and Movement,,1.87,0.47,,0.08,1.33,30/10/07,
/games/boxart/full_infamous-2_615AmericaFront.jpg,inFAMOUS 2,PS3,Action,Sony Computer Entertainment,Sucker Punch Productions,8.1,1.87,1.05,0.08,0.48,0.26,07/06/11,
/games/boxart/full_127220PALFrontccc.jpg,SingStar,PS2,Misc,Sony Computer Entertainment,SCEE London Studio,8,1.86,,,1.37,0.49,21/05/04,
/games/boxart/full_5929576AmericaFrontccc.jpg,The Legend of Dragoon,PS,Role-Playing,Sony Computer Entertainment,SCEI,7.8,1.86,0.94,0.39,0.44,0.1,11/06/00,
/games/boxart/full_4827825AmericaFrontccc.jpg,Sonic Classic Collection,DS,Platform,Sega,Sonic Team,7.5,1.86,0.94,,0.74,0.18,02/03/10,
/games/boxart/full_2363163AmericaFrontccc.jpg,The Legend of Zelda: Oracle of Seasons,GBC,Adventure,Nintendo,Flagship,9.3,1.86,0.87,0.41,0.52,0.06,13/05/01,06/01/18
/games/boxart/full_308626AmericaFrontccc.jpg,The Evil Within,PS4,Action,Bethesda Softworks,Tango Gameworks,7.7,1.86,0.56,0.11,0.9,0.28,14/10/14,13/03/18
/games/boxart/2243101ccc.jpg,Shrek 2,PS2,Platform,Activision,"Luxoflux, Inc.",6.9,1.86,1.12,0.03,0.69,0.02,28/04/04,
/games/boxart/full_7230441AmericaFrontccc.jpg,Star Wars: The Force Unleashed,Wii,Action,LucasArts,Krome Studios,6.8,1.86,1.11,0,0.56,0.19,16/09/08,
/games/boxart/full_4250605AmericaFrontccc.jpg,Max Payne 3,PS3,Shooter,Rockstar Games,Rockstar Vancouver,,1.86,0.59,0.06,0.93,0.27,15/05/12,
/games/boxart/7832914ccc.jpg,NBA Live 2002,PS2,Sports,EA Sports,EA Canada,,1.86,0.91,,0.71,0.24,29/10/01,
/games/boxart/9043381ccc.gif,Madden NFL 06,XB,Sports,EA Sports,EA Tiburon,,1.86,1.75,,0.03,0.08,08/08/05,
/games/boxart/full_4797939AmericaFrontccc.jpg,Phineas and Ferb,DS,Action,Disney Interactive Studios,Disney Interactive Studios,,1.85,1.33,,0.37,0.15,03/02/09,
/games/boxart/full_9060258AmericaFrontccc.jpg,Jak 3,PS2,Platform,Sony Computer Entertainment,Naughty Dog,,1.85,1.33,,0.49,0.03,09/11/04,
/games/boxart/full_631964AmericaFrontccc.jpg,Forza Horizon 4,XOne,Racing,Microsoft Studios,Playground Games,9.2,1.84,0.74,0.01,0.95,0.15,02/10/18,01/10/18
/games/boxart/full_7540104AmericaFrontccc.jpg,Rayman Raving Rabbids 2,Wii,Misc,Ubisoft,Ubisoft Paris,6.6,1.84,0.82,,0.82,0.2,15/11/07,
/games/boxart/full_3519086AmericaFrontccc.jpg,NCAA Football 06,PS2,Sports,EA Sports,EA Tiburon,,1.84,1.53,,0.05,0.25,11/07/05,
/games/boxart/full_6721404JapanFrontccc.jpg,Gran Turismo Concept 2001 Tokyo,PS2,Racing,Unknown,Polyphony Digital,,1.84,,0.42,1.1,0.33,01/01/90,
/games/boxart/full_4836153PALFrontccc.jpg,2 Games in 1: Sonic Advance & ChuChu Rocket!,GBA,Misc,THQ,Sega,,1.83,1.31,,0.49,0.03,11/11/05,
/games/boxart/full_4043682AmericaFrontccc.jpg,Jet Moto,PS,Racing,Sony Computer Entertainment,SingleTrac,,1.83,1.33,0.03,0.4,0.07,31/10/96,
/games/boxart/full_5767716AmericaFrontccc.jpg,The Elder Scrolls V: Skyrim Special Edition,XOne,Role-Playing,Bethesda Softworks,Bethesda Softworks,8.1,1.83,1.13,,0.53,0.17,28/10/16,01/04/18
/games/boxart/full_8974137AmericaFrontccc.jpg,Watch Dogs,PS3,Action-Adventure,Ubisoft,Ubisoft Montreal,,1.83,0.56,0.1,0.89,0.28,27/05/14,15/03/18
/games/boxart/full_9962375AmericaFrontccc.jpg,BioShock Infinite,PS3,Shooter,2K Games,Irrational Games,9.5,1.82,0.74,0.04,0.74,0.3,26/03/13,09/01/18
/games/boxart/6219359ccc.jpg,Sonic & Knuckles,GEN,Platform,Sega,Sonic Team,,1.82,1.24,0.03,0.43,0.12,17/10/94,
/games/boxart/859274ccc.jpg,Namco Museum,PS2,Misc,Namco,Mass Media,,1.82,1.73,,0.07,0.02,04/12/01,
/games/boxart/full_3989486AmericaFrontccc.jpg,The Orange Box,X360,Shooter,Electronic Arts,Valve Software,9.7,1.82,1.09,0.02,0.53,0.17,10/10/07,
/games/boxart/full_7070522JapanFrontccc.jpg,Dragon Quest XI,3DS,Role-Playing,Square Enix,Square Enix,,1.82,,1.82,,,29/07/17,05/01/18
/games/boxart/full_8141869AmericaFrontccc.jpg,The Sims: Hot Date,PC,Simulation,Electronic Arts,Maxis,,1.82,1.81,,0,,21/11/01,
/games/boxart/8167501ccc.jpg,Crazy Taxi,DC,Racing,Sega,Hitmaker,9.3,1.81,1.1,0.12,0.51,0.08,24/01/00,
/games/boxart/6334190ccc.jpg,DDRMAX2: Dance Dance Revolution,PS2,Simulation,Konami,Konami Computer Entertainment Tokyo,,1.81,1.05,,0.59,0.18,23/09/03,
/games/boxart/full_4523491AmericaFrontccc.jpg,Sly 2: Band of Thieves,PS2,Platform,Sony Computer Entertainment,Sucker Punch,,1.81,0.88,,0.69,0.23,14/09/04,
/games/boxart/full_nba-2k11_6AmericaFront.jpg,NBA 2K11,PS3,Sports,2K Sports,Visual Concepts,,1.81,1.41,0.03,0.21,0.16,05/10/10,
/games/boxart/7443586ccc.jpg,NFL GameDay 2000,PS,Sports,989 Studios,Red Zone Entertainment,,1.8,1,,0.68,0.12,31/07/99,
/games/boxart/9304176ccc.jpg,Sonic Advance 2,GBA,Platform,Sega,Dimps Corporation / Sonic Team,,1.8,0.93,0.21,0.59,0.07,09/03/03,
/games/boxart/4233691ccc.jpg,Guitar Hero: World Tour,PS2,Misc,Activision,BudCat Creations,,1.8,1,,0.03,0.77,26/10/08,
/games/boxart/full_4773737AmericaFrontccc.jpg,The Crew,PS4,Racing,Ubisoft,Ubisoft Reflections,,1.79,0.44,0.03,1.04,0.27,02/12/14,04/01/18
/games/boxart/full_lego-star-wars-iii-the-clone-wars_36AmericaFront.jpg,LEGO Star Wars III: The Clone Wars,Wii,Action,LucasArts,Traveller's Tales,7.5,1.79,1.01,,0.62,0.15,22/03/11,
/games/boxart/6169554ccc.jpg,The Lion King,SNES,Platform,Virgin Interactive,Westwood Studios,,1.79,1.26,0.08,0.39,0.06,01/10/94,
/games/boxart/7611511ccc.jpg,SpongeBob SquarePants: SuperSponge,PS,Action,THQ,Climax Group,,1.78,1.12,,0.58,0.08,21/09/01,
/games/boxart/3647930ccc.jpg,The Getaway: Black Monday,PS2,Action,Sony Computer Entertainment,Team Soho,,1.78,0.39,0.02,1.01,0.36,11/01/05,
/games/boxart/2715589ccc.jpg,Midnight Club II,PS2,Racing,Rockstar Games,Rockstar San Diego,,1.78,1.25,,0.29,0.24,09/04/03,
/games/boxart/full_4313557AmericaFrontccc.jpg,Far Cry 5,XOne,Action,Ubisoft,Ubisoft Montreal,7.2,1.78,1.14,,0.47,0.17,27/03/18,28/02/18
/games/boxart/8801129ccc.jpg,50 Cent: Bulletproof,PS2,Action,Vivendi Games,Genuine,,1.77,0.85,,0.76,0.16,17/11/05,
/games/boxart/8044547ccc.jpg,State of Emergency,PS2,Action,Rockstar Games,VIS Entertainment,8,1.76,0.86,,0.67,0.22,12/02/02,
/games/boxart/full_1012700AmericaFrontccc.jpg,Star Wars: Starfighter,PS2,Simulation,LucasArts,LucasArts,,1.76,0.61,0.02,0.87,0.26,19/02/01,
/games/boxart/full_8403039AmericaFrontccc.jpg,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,GBA,Action,THQ,Helixe / Altron,,1.76,1.26,,0.47,0.03,27/02/07,
/games/boxart/full_7094507AmericaFrontccc.jpg,UFC 2009 Undisputed,PS3,Fighting,THQ,Yuke's Osaka,8.4,1.76,1.07,0.01,0.45,0.24,19/05/09,
/games/boxart/full_8591445AmericaFrontccc.jpg,Dragon's Dogma,PS3,Role-Playing,Capcom,Capcom,,1.76,0.41,0.72,0.48,0.16,22/05/12,29/01/19
/games/boxart/7651927ccc.jpg,The SpongeBob SquarePants Movie,PS2,Platform,THQ,Heavy Iron Studios,6.6,1.76,1.06,,0.54,0.16,27/10/04,
/games/boxart/5536952ccc.jpg,Sonic the Hedgehog 3,GEN,Platform,Sega,Sonic Team,,1.76,1.02,0.2,0.47,0.07,23/01/94,
/games/boxart/5275775ccc.jpg,Def Jam: Fight for NY,PS2,Fighting,Electronic Arts,AKI Corporation / EA Canada,,1.76,0.86,,0.67,0.22,20/09/04,
/games/boxart/9699453ccc.jpg,Tom Clancy's Ghost Recon,XB,Shooter,Ubisoft,Red Storm Entertainment,,1.76,1.23,,0.46,0.07,11/11/02,
/games/boxart/full_2457219AmericaFrontccc.jpg,WWF Attitude,PS,Fighting,Acclaim Entertainment,Acclaim Entertainment,,1.76,1.27,,0.42,0.07,31/07/99,
/games/boxart/5075734ccc.jpg,High School Musical: Sing It!,Wii,Misc,Disney Interactive Studios,Artificial Mind and Movement,6.4,1.76,1.15,,0.45,0.16,30/10/07,
/games/boxart/1425321ccc.jpg,The Urbz: Sims in the City,PS2,Simulation,Electronic Arts,Maxis,,1.76,0.52,,0.95,0.29,09/11/04,
/games/boxart/full_664593AmericaFrontccc.jpg,Just Cause 2,PS3,Action,Square Enix,Avalanche Studios,8.3,1.75,0.45,0.06,0.92,0.32,23/03/10,
/games/boxart/full_7143174AmericaFrontccc.jpg,For Honor,PS4,Action,Ubisoft,Ubisoft Montreal,,1.75,0.73,0.07,0.66,0.28,14/02/17,09/01/18
/games/boxart/6864542ccc.jpg,Madden NFL 2000,PS,Sports,EA Sports,EA Tiburon,,1.75,1.68,,0.04,0.04,31/07/99,
/games/boxart/full_4886660PALFrontccc.jpg,Pro Evolution Soccer,PS2,Sports,Konami,Konami Computer Entertainment Tokyo,,1.75,0.06,0.53,0.9,0.27,24/11/01,
/games/boxart/full_6790033PALFrontccc.jpg,2 Games in 1: Disney Princess & The Lion King,GBA,Misc,THQ,Various,,1.75,1.25,,0.46,0.03,01/12/04,
/games/boxart/3407573ccc.jpg,Star Wars Battlefront,XB,Shooter,LucasArts,Pandemic Studios,,1.75,1.24,,0.45,0.07,20/09/04,
/games/boxart/full_1402680AmericaFrontccc.jpg,Dance Dance Revolution X,PS2,Simulation,Konami,Konami Computer Entertainment Tokyo,,1.75,0.85,0.01,0.66,0.22,12/09/08,
/games/boxart/1324247ccc.jpg,FIFA Soccer 08,PS3,Sports,EA Sports,EA Canada,8.5,1.75,0.35,0.02,1.07,0.31,09/10/07,
/games/boxart/full_146939AmericaFrontccc.jpg,Star Wars Episode I: The Phantom Menace,PS,Adventure,LucasArts,Big Ape Productions,,1.74,0.72,0.04,0.89,0.1,31/08/99,
/games/boxart/full_9681367AmericaFrontccc.png,NBA 2K15,XOne,Sports,2K Sports,Visual Concepts,,1.74,1.39,,0.18,0.18,07/10/14,04/01/18
/games/boxart/full_1055578AmericaFrontccc.jpg,NBA 2K19,XOne,Sports,2K Sports,Visual Concepts,,1.74,1.47,,0.08,0.18,11/09/18,28/07/18
/games/boxart/full_7809474AmericaFrontccc.jpg,Mortal Kombat X,XOne,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,,1.74,1.34,,0.23,0.18,14/04/15,04/01/18
/games/boxart/full_5299556AmericaFrontccc.jpg,Shadow of the Tomb Raider,PS4,Action-Adventure,Square Enix,Eidos Montreal,,1.74,0.59,0.06,0.82,0.27,14/09/18,12/09/18
/games/boxart/full_962356AmericaFrontccc.jpg,Crash Bandicoot: The Huge Adventure,GBA,Platform,Vivendi Games,Vicarious Visions,8.3,1.73,0.95,,0.7,0.08,25/02/02,
/games/boxart/9052333ccc.jpg,Twisted Metal III,PS,Action,989 Studios,989 Studios,4.4,1.73,1.48,,0.2,0.05,31/10/98,
/games/boxart/full_8418324AmericaFrontccc.jpg,Harry Potter and the Sorcerer's Stone,GB,Action,Electronic Arts,Griptonite Games,,1.73,0.94,0.1,0.62,0.07,21/11/01,
/games/boxart/full_9769582AmericaFrontccc.jpg,SSX Tricky,PS2,Sports,EA Sports BIG,EA Canada,9.2,1.73,0.85,,0.66,0.22,05/11/01,
/games/boxart/full_5056051AmericaFrontccc.jpg,Dishonored,X360,Shooter,Bethesda Softworks,Arkane Studios,,1.72,1.06,0.01,0.5,0.15,16/04/13,02/02/18
/games/boxart/full_8621072AmericaFrontccc.jpg,Call of Duty: World at War Final Fronts,PS2,Shooter,Activision,Rebellion Developments,6.8,1.72,0.61,,0.18,0.94,10/11/08,
/games/boxart/full_2072600AmericaFrontccc.jpg,Injustice 2,PS4,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,,1.72,0.88,,0.54,0.29,16/05/17,06/01/18
/games/boxart/8865551ccc.jpg,Hot Shots Golf Fore!,PS2,Sports,Sony Computer Entertainment,Clap Hanz,,1.72,0.27,1.34,0.11,,17/08/04,
/games/boxart/full_2358667AmericaFrontccc.jpg,Game Party 3,Wii,Puzzle,Warner Bros. Interactive,FarSight Studios,,1.72,1.43,,0.16,0.13,06/10/09,
/games/boxart/full_1674875AmericaFrontccc.jpg,Deal or No Deal,DS,Misc,"Destination Software, Inc",Global Star,,1.72,1.16,,0.4,0.16,23/07/07,
/games/boxart/885972ccc.jpg,Madden NFL 2005,XB,Sports,EA Sports,EA Tiburon,,1.72,1.61,,0.03,0.08,09/08/04,
/games/boxart/3054904ccc.jpg,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,PS2,Action,Rockstar Games,Rockstar North,9.7,1.72,0.85,,0.66,0.22,21/10/03,
/games/boxart/full_1841380AmericaFrontccc.png,Titanfall 2,PS4,Shooter,Electronic Arts,Respawn Entertainment,8.9,1.72,0.75,0.06,0.62,0.28,28/10/16,29/06/18
/games/boxart/7352054ccc.jpg,Tetris Worlds,GBA,Puzzle,THQ,3d6 Games,,1.71,1.25,,0.39,0.06,05/09/01,
/games/boxart/1739291ccc.jpg,Need for Speed Underground,XB,Racing,Electronic Arts,EA Black Box,,1.71,1.09,,0.55,0.07,17/11/03,
/games/boxart/full_9966752AmericaFrontccc.jpg,The Beatles: Rock Band,Wii,Misc,MTV Games,Harmonix Music Systems,9,1.71,1.17,,0.39,0.15,09/09/09,
/games/boxart/full_portal-2_305AmericaFront.jpg,Portal 2,PS3,Shooter,Valve,Valve Software,9.6,1.71,0.83,0.02,0.62,0.24,19/04/11,
/games/boxart/full_4288812AmericaFrontccc.jpg,Toy Story 2: Buzz Lightyear to the Rescue!,PS,Platform,Activision,Traveller's Tales,,1.71,0.99,,0.64,0.08,30/11/99,
/games/boxart/full_6833599AmericaFrontccc.jpg,Imagine: Teacher,DS,Simulation,Ubisoft,Magic Pockets,,1.71,0.7,,0.83,0.19,12/08/08,
/games/boxart/full_call-of-duty-modern-warfare-3_640AmericaFront.jpg,Call of Duty: Modern Warfare 3,PC,Shooter,Activision,Infinity Ward,8,1.71,0.41,,0.99,0.31,08/11/11,
/games/boxart/full_8358488AmericaFrontccc.jpg,Call of Duty Black Ops: Declassified,PSV,Shooter,Activision,Nihilistic,3.2,1.71,0.74,0.07,0.52,0.38,13/11/12,24/09/18
/games/boxart/full_9296371JapanFrontccc.jpg,Super Puyo Puyo,SNES,Puzzle,Banpresto,Compile,,1.7,,1.69,,0.01,10/12/93,
/games/boxart/full_6652157AmericaFrontccc.jpg,FIFA Soccer 10,PS2,Sports,EA Sports,EA Canada,,1.7,0.23,0,0.24,1.23,20/10/09,
/games/boxart/full_9041244AmericaFrontccc.jpg,Cabela's Big Game Hunter 2010,Wii,Sports,Activision,Cauldron,5.5,1.7,1.58,,,0.12,29/09/09,
/games/boxart/6582362ccc.gif,Ben 10: Protector of Earth,DS,Action,D3 Publisher,1st Playable Productions,,1.7,0.68,,0.82,0.19,30/10/07,
/games/boxart/full_1099822PALFrontccc.jpg,Hitman: Absolution,X360,Action,Square Enix,IO Interactive,,1.7,0.68,0.01,0.88,0.13,20/11/12,
/games/boxart/full_4116317AmericaFrontccc.jpg,NCAA Football 07,PS2,Sports,Electronic Arts,EA Sports,8.9,1.7,1.41,,0.05,0.23,18/07/06,
/games/boxart/full_the-sims-3-late-night-expansion-pack_10AmericaFront.jpg,The Sims 3: Late Night Expansion Pack,PC,Simulation,Electronic Arts,The Sims Studio,7.5,1.69,0.59,,0.88,0.22,26/10/10,
/games/boxart/full_3909521AmericaFrontccc.jpg,Cooking Mama 3: Shop & Chop,DS,Simulation,505 Games,Cooking Mama Ltd.,,1.69,0.79,0.08,0.66,0.17,20/10/09,
/games/boxart/full_6367235JapanFrontccc.jpg,Tomodachi Collection: New Life,3DS,Simulation,Nintendo,Nintendo,,1.69,,1.69,,,13/04/13,06/01/18
/games/boxart/full_6705325AmericaFrontccc.jpg,SOCOM 3: U.S. Navy SEALs,PS2,Shooter,Sony Computer Entertainment,Zipper Interactive,,1.69,1.22,0.04,0.34,0.1,11/10/05,
/games/boxart/1789636ccc.jpg,Harry Potter and the Sorcerer's Stone,GBA,Action,Electronic Arts,Griptonite Games,6.6,1.69,0.87,0.08,0.66,0.08,15/11/01,
/games/boxart/full_2766438AmericaFrontccc.jpg,LEGO Batman 2: DC Super Heroes,X360,Action-Adventure,Warner Bros. Interactive Entertainment,Traveller's Tales,,1.69,0.9,,0.64,0.15,26/06/12,15/03/18
/games/boxart/full_7054702AmericaFrontccc.jpg,Saints Row IV,X360,Action,Deep Silver,Volition Inc.,,1.69,1.01,0.01,0.51,0.15,20/08/13,02/04/18
/games/boxart/full_5296193AmericaFrontccc.jpg,Jampack Winter '99,PS,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,,1.69,0.94,,0.64,0.11,01/10/99,
/games/boxart/full_9058013AmericaFrontccc.jpg,WCW vs. nWo: World Tour,N64,Fighting,THQ,Aki Corp.,,1.69,1.37,0.03,0.28,0.02,16/11/97,
/games/boxart/8634108ccc.jpg,Dragon Ball Z: The Legacy of Goku,GBA,Role-Playing,Infogrames,Webfoot Technologies,6.5,1.69,1.52,,0.12,0.05,14/05/02,
/games/boxart/full_7972482AmericaFrontccc.jpg,Need for Speed: Undercover,X360,Racing,Electronic Arts,EA Vancouver,6.3,1.69,0.8,0.01,0.7,0.18,17/11/08,
/games/boxart/9583791ccc.jpg,Star Wars Battlefront: Renegade Squadron,PSP,Shooter,LucasArts,Rebellion Developments,7.5,1.68,0.9,,0.47,0.32,09/10/07,
/games/boxart/3855026ccc.jpg,Time Crisis,PS,Shooter,Namco,Namco,8.5,1.68,0.38,0.33,0.87,0.1,31/10/97,
/games/boxart/7141460ccc.jpg,World Championship Poker: Featuring Howard Lederer - All In,PS2,Misc,Crave Entertainment,Point of View,,1.68,0.82,,0.64,0.22,29/08/06,
/games/boxart/full_7672549AmericaFrontccc.jpg,Far Cry 4,XOne,Shooter,Ubisoft,Ubisoft Montreal,8.5,1.68,0.85,0.02,0.68,0.14,18/11/14,23/01/18
/games/boxart/full_the-sims-superstar_773AmericaFront.jpg,The Sims: Superstar,PC,Simulation,Electronic Arts,Maxis,,1.68,1.67,,0,,12/05/03,
/games/boxart/full_5633056AmericaFrontccc.jpg,Saints Row 2,PS3,Action,THQ,Volition Inc.,7.9,1.68,0.88,0.02,0.54,0.24,14/10/08,02/04/18
/games/boxart/full_3173221AmericaFrontccc.jpg,Dragon Age: Origins,PS3,Role-Playing,Electronic Arts,BioWare Edmonton,8.7,1.67,0.96,0.08,0.42,0.21,03/11/09,
/games/boxart/9306847ccc.jpg,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,Platform,THQ,Heavy Iron Studios,5.8,1.67,1.08,,0.45,0.14,31/10/03,
/games/boxart/4265007ccc.jpg,NCAA Football 2004,PS2,Sports,Electronic Arts,EA Tiburon,8.1,1.67,1.35,,0.09,0.23,16/07/03,
/games/boxart/full_5864962AmericaFrontccc.jpg,Tony Hawk's Pro Skater 3,PS,Sports,Activision,Neversoft,,1.67,1.09,0.02,0.49,0.07,28/10/01,
/games/boxart/5096819ccc.jpg,Star Wars Battlefront II,XB,Shooter,LucasArts,Pandemic Studios,,1.67,1.22,,0.39,0.06,01/11/05,
/games/boxart/full_1764308AmericaFrontccc.jpg,PGR: Project Gotham Racing 2,XB,Racing,Microsoft Game Studios,Bizarre Creations,8.9,1.67,0.97,0.04,0.59,0.07,17/11/03,
/games/boxart/48287ccc.jpg,"Monsters, Inc.",GBA,Adventure,THQ,Artificial Mind and Movement,,1.67,0.59,0.03,0.95,0.1,25/10/01,
/games/boxart/5168586ccc.jpg,Spy Hunter,PS2,Racing,Midway Games,Paradigm Entertainment,,1.67,1.13,,0.32,0.22,24/09/01,
/games/boxart/full_5573542AmericaFrontccc.jpg,Destiny,PS3,Shooter,Activision,Bungie,,1.67,0.69,0.13,0.59,0.26,09/09/14,22/04/18
/games/boxart/6768791ccc.jpg,SSX 3,PS2,Sports,EA Sports BIG,EA Canada,,1.67,0.93,,0.52,0.22,20/10/03,
/games/boxart/6477183ccc.jpg,Madden NFL 2001,PS,Sports,EA Sports,EA Sports,,1.67,1.58,,0.05,0.04,22/08/00,
/games/boxart/8971816ccc.jpg,Fight Night Round 3,PS3,Fighting,EA Sports,EA Chicago,,1.67,0.81,0.01,0.58,0.26,05/12/06,
/games/boxart/full_4934074AmericaFrontccc.jpg,Disney Infinity,Wii,Misc,Disney Interactive Studios,Unknown,,1.66,1.06,,0.44,0.16,18/08/13,
/games/boxart/full_6431264AmericaFrontccc.jpg,Shaun White Snowboarding: Road Trip,Wii,Sports,Ubisoft,Ubisoft Montreal,7.8,1.66,0.93,,0.56,0.16,16/11/08,
/games/boxart/6878938ccc.jpg,SSX,PS2,Sports,EA Sports BIG,EA Canada,,1.66,0.78,0.06,0.61,0.2,30/10/00,
/games/boxart/full_5342571PALFrontccc.jpg,NBA 2K15,X360,Sports,2K Sports,Visual Concepts,,1.66,1.37,,0.11,0.17,07/10/14,04/01/18
/games/boxart/full_6585382AmericaFrontccc.jpg,NBA Ballers,PS2,Sports,Midway Games,Midway,,1.66,0.81,,0.63,0.21,05/04/04,
/games/boxart/8139004ccc.jpg,NBA Live 2003,PS2,Sports,EA Sports,EA Canada,,1.66,1.25,0.03,0.15,0.22,08/10/02,
/games/boxart/2714961ccc.jpg,Need for Speed Carbon,X360,Racing,Electronic Arts,EA Black Box,7.9,1.65,0.76,0.02,0.69,0.18,31/10/06,
/games/boxart/full_5291444AmericaFrontccc.jpg,MySims,Wii,Simulation,Electronic Arts,EA Redwood Shores,7.1,1.65,0.9,0.04,0.54,0.17,18/09/07,
/games/boxart/full_17001AmericaFrontccc.jpg,Star Wars The Clone Wars: Lightsaber Duels,Wii,Action,LucasArts,Krome Studios,,1.65,1.21,,0.3,0.14,11/11/08,
/games/boxart/7869614ccc.jpg,Ms. Pac-Man,2600,Puzzle,Atari,General Entertainment,,1.65,1.54,,0.1,0.02,01/01/82,
/games/boxart/3553173ccc.jpg,Prince of Persia: Warrior Within,PS2,Adventure,Ubisoft,Ubisoft Montreal,,1.64,0.54,,0.88,0.22,30/11/04,
/games/boxart/full_8163377AmericaFrontccc.jpg,NBA Live 06 (All region sales),PS2,Sports,EA Sports,EA Canada,,1.64,1.44,,0.15,0.05,26/09/05,
/games/boxart/full_7106511AmericaFrontccc.jpg,Watch Dogs,XOne,Action-Adventure,Ubisoft,Ubisoft Montreal,,1.64,0.91,,0.59,0.15,27/05/14,15/03/18
/games/boxart/5246084ccc.jpg,Tiger Woods PGA Tour 2003,PS2,Sports,EA Sports,EA Redwood Shores,,1.64,0.8,,0.63,0.21,27/10/02,
/games/boxart/4395235ccc.jpg,Tom Clancy's Rainbow Six,PS,Shooter,Red Storm Entertainment,Rebellion Developments,,1.64,0.93,,0.63,0.08,23/11/99,
/games/boxart/full_7449241AmericaFrontccc.jpg,Army of Two,X360,Shooter,Electronic Arts,EA Montreal,6.7,1.64,1.09,0.02,0.37,0.16,07/03/08,03/02/18
/games/boxart/full_4399977AmericaFrontccc.jpg,Persona 5,PS4,Role-Playing,Atlus,Atlus,,1.64,0.62,0.48,0.34,0.2,04/04/17,31/12/17
/games/boxart/7222772ccc.jpg,Dig Dug,2600,Puzzle,Atari,Atari,,1.64,1.52,,0.1,0.02,01/01/83,
/games/boxart/full_9304591AmericaFrontccc.jpg,Tiger Woods PGA Tour 2004,PS2,Sports,EA Sports,EA Redwood Shores,,1.63,1.18,,0.34,0.1,22/09/03,
/games/boxart/full_2046408AmericaFrontccc.jpg,Ape Escape,PS,Platform,Sony Computer Entertainment,SCE Japan Studio,9.3,1.63,0.71,0.32,0.48,0.11,31/05/99,16/09/18
/games/boxart/7962445ccc.jpg,ESPN NFL 2K5,XB,Sports,Sega,Visual Concepts,,1.63,1.54,,0.02,0.07,20/07/04,
/games/boxart/full_6497876AmericaFrontccc.jpg,Max Payne 3,X360,Shooter,Rockstar Games,Rockstar Vancouver,,1.63,0.86,0.01,0.62,0.13,15/05/12,08/02/18
/games/boxart/full_uncharted-golden-abyss_991AmericaFront.jpg,Uncharted: Golden Abyss,PSV,Action,Sony Computer Entertainment,SCEA Bend Studio / Naughty Dog,7.9,1.62,0.53,0.13,0.71,0.25,15/02/12,
/games/boxart/full_8089384AmericaFrontccc.png,The Order: 1886,PS4,Shooter,Sony Computer Entertainment,Ready at Dawn,6.2,1.62,0.44,0.07,0.86,0.25,20/02/15,02/01/18
/games/boxart/full_6331276AmericaFrontccc.jpg,NCAA Football 2005,PS2,Sports,EA Sports,EA Tiburon,,1.62,1.32,,0.09,0.22,15/07/04,
/games/boxart/6574396ccc.jpg,Sled Storm,PS,Racing,Electronic Arts,EA Canada,,1.62,0.9,,0.61,0.11,10/08/99,
/games/boxart/full_call-of-duty-black-ops_6AmericaFront.jpg,Call of Duty: Black Ops,PC,Shooter,Activision,Treyarch,8.5,1.62,0.58,,0.82,0.23,09/11/10,
/games/boxart/863489ccc.jpg,Tony Hawk's American Wasteland (Old all region sales),PS2,Sports,Activision,Neversoft Entertainment,,1.62,0.8,0.01,0.63,0.19,18/10/05,
/games/boxart/2647132ccc.gif,Rock Band,PS3,Misc,MTV Games,Harmonix Music Systems,9.1,1.62,0.99,,0.41,0.22,20/11/07,
/games/boxart/full_kinectimals_492AmericaFront.jpg,Kinectimals,X360,Simulation,Microsoft Game Studios,Frontier Studio,7.5,1.62,1.02,0,0.46,0.14,04/11/10,
/games/boxart/full_1337330PALFrontccc.jpg,Buzz! The Music Quiz,PS2,Misc,Sony Computer Entertainment,Relentless Software,,1.61,,,1.18,0.43,21/10/05,
/games/boxart/618553ccc.jpg,NFL Street 2,PS2,Sports,EA Sports BIG,EA Tiburon,,1.61,0.79,,0.62,0.21,22/12/04,
/games/boxart/8685553ccc.jpg,SpongeBob's Atlantis SquarePantis,DS,Adventure,THQ,Altron,,1.61,1.49,,0,0.11,23/10/07,
